"id","user","body","created_at"
"8258","moobot","Is it possible to become a GM if you start in late teens or as an adult? Anything is possible but it's not at all probable. Statistically you have no chance. Aim for FM or NM or just enjoy the game, bro.","2021-04-19 21:46:54"
"8259","sami44__","tilt opening","2021-04-19 21:46:54"
"8260","smurfysr","its also on the screen","2021-04-19 21:46:54"
"8261","rankdemer_","BRO I WILL PUT YOU IN A HEADLOCK LIKE HIKARU NAKAMURA","2021-04-19 21:46:54"
"8262","unkowndragon111","lol","2021-04-19 21:46:55"
"8263","therearenotenoughcharacte","after too many drinks","2021-04-19 21:46:55"
"8264","phnxldr","HypeSideeye","2021-04-19 21:46:55"
"8265","cowboytimtom","@GothamChess any interest in participating in jiu jitsu? Lot of chess players I know enjoy that martial art","2021-04-19 21:46:55"
"8266","griffin69696","can you restock your points i got 10k","2021-04-19 21:46:56"
"8267","drasticskuba","@luisrr9 because he likes ham sandwiches","2021-04-19 21:46:56"
"8268","sanket_7781","OMEGALUL","2021-04-19 21:46:57"
"8269","sonofapancak","Sodium attack!","2021-04-19 21:46:58"
"8270","thebarlyy","DO YOU UNDERSTAND THE ADULT SOUL OF FATHER?","2021-04-19 21:46:59"
"8271","neoknight91","Your playlist is amazing????????","2021-04-19 21:47:00"
"8272","crlzlpl","@gothamchess thoughts on ben Finegold and hikaru doing sub battle?","2021-04-19 21:47:01"
"8273","terragent","It’s the Sodium Attack","2021-04-19 21:47:01"
"8274","the_chelero","Its been 5 months since I wanted to ask Grischuck a question :(","2021-04-19 21:47:01"
"8275","unkowndragon111","200 rating points","2021-04-19 21:47:02"
"8276","capta1ndiabetes","Have you got a new camera?","2021-04-19 21:47:02"
"8277","falsepositive1","gothCat","2021-04-19 21:47:03"
"8278","supporteur","Brilliant","2021-04-19 21:47:03"
"8279","hiroosh02","Lol","2021-04-19 21:47:04"
"8280","kiraprea","What is unique chat mode","2021-04-19 21:47:05"
"8281","raku123","LUL","2021-04-19 21:47:05"
"8282","moobot","There is no Sub battle currently planned.","2021-04-19 21:47:05"
"8283","khajiitvaper2017","four angle triangle PogU","2021-04-19 21:47:05"
"8284","unkowndragon111","XD","2021-04-19 21:47:05"
"8285","gazelious","KEKW","2021-04-19 21:47:06"
"8286","thiosin","D:","2021-04-19 21:47:07"
"8287","ryathom","Sodium ELO climb!","2021-04-19 21:47:07"
"8288","actor54","Batman plays chess?","2021-04-19 21:47:07"
"8289","samontenegro","KEKW","2021-04-19 21:47:08"
"8290","itsmestevec","PLAY THE JALALABAD BRO","2021-04-19 21:47:09"
"8291","flavius_aetius_spqr","Boomers dont know about BTTV Sadge","2021-04-19 21:47:10"
"8292","coleykitten","Can we find this playlist ?","2021-04-19 21:47:10"
"8293","terragent","high blood pressure gambit","2021-04-19 21:47:10"
"8294","docmaverick88","@GothamChess Do you ever stream OW?","2021-04-19 21:47:11"
"8295","batatadela","Make a video about Gotham's Gambit AppaK","2021-04-19 21:47:11"
"8296","potsto_","play barnes opening Kappa","2021-04-19 21:47:12"
"8297","mordecai_and_the_rigbys","LUL","2021-04-19 21:47:12"
"8298","22honeybadger","Who do I contact to become a sponsor?","2021-04-19 21:47:13"
"8299","i_am_not_good_at_chess","200 sadge","2021-04-19 21:47:14"
"8300","iwersonsch","This is the Anti-Theory opening, Rozman variation #14892","2021-04-19 21:47:14"
"8301","thejadedpenguins","gothKkomrade = PrideRhino PrideRhino","2021-04-19 21:47:14"
"8302","mynsiu","KEKW","2021-04-19 21:47:14"
"8303","the7thnoodle","GOTHAM IS THE CHESSY BOY","2021-04-19 21:47:14"
"8304","kostinski","sounds sad","2021-04-19 21:47:14"
"8305","thraxxilwolf","MAN ON THE EDGE!, LOST 200 ELO, WHATS ANOTHER 200","2021-04-19 21:47:15"
"8306","samuelthemule","he has mate in pne","2021-04-19 21:47:15"
"8307","spennydix622","Keep em on their toes Gotham!","2021-04-19 21:47:16"
"8308","ben_524","200 ouch","2021-04-19 21:47:16"
"8309","griffin69696","Restock ur shit homeboy","2021-04-19 21:47:16"
"8310","plottwist99","Hi Levi","2021-04-19 21:47:17"
"8311","tsbw","@gothamchess The Sicilian Defence, Chekhover Variation (also sometimes called the Szily Variation or Hungarian Variation) is a chess opening named after Vitaly Chekhover, from the game Chekhover–Lisitsin, Leningrad 1938.[1] It is defined by the moves:  1. e4 c5 2. Nf3 d6 3. d4 cxd4 4. Qxd4","2021-04-19 21:47:19"
"8312","dragonchess_probot_king","Wow I didn't see the rating actually","2021-04-19 21:47:19"
"8313","kiraprea","Boss","2021-04-19 21:47:20"
"8314","strikingduck_","Gotham, mind if i get a hi?","2021-04-19 21:47:21"
"8315","terragent","@gothamchess do a video on the bongcloud","2021-04-19 21:47:21"
"8316","confartz","I know a lot","2021-04-19 21:47:21"
"8317","realbagel","PepeJam","2021-04-19 21:47:21"
"8318","reggaerat","flag him","2021-04-19 21:47:22"
"8319","0gknock0ut","!CLUB","2021-04-19 21:47:22"
"8320","mmmmravioli","pawn g3?","2021-04-19 21:47:22"
"8321","moobot","Join the club so you can play in tournaments - https://bit.ly/31Ep07i For the subscriber club see !subtourney","2021-04-19 21:47:22"
"8322","arctic_toaster","low self esteem levy hours","2021-04-19 21:47:23"
"8323","alehan10","stop the cap","2021-04-19 21:47:23"
"8324","umang_12","h","2021-04-19 21:47:24"
"8325","theunyieldingepee","Levy is Kewl, Thanks for listening to my Ted Talk","2021-04-19 21:47:24"
"8326","mrsmarter","f3 or a3 is the worst move?","2021-04-19 21:47:24"
"8327","blackstag7","catJAM","2021-04-19 21:47:25"
"8328","abaink","!name","2021-04-19 21:47:25"
"8329","sd9242","I LOVE YOU GOTHAM","2021-04-19 21:47:26"
"8330","thejadedpenguins","gothGushy gothGushy gothGushy gothGushy","2021-04-19 21:47:27"
"8331","icasualguyi","u following the candidates?","2021-04-19 21:47:27"
"8332","confartz","You’re an idol man","2021-04-19 21:47:27"
"8333","wajihyoussef","why the name Gotham @GothamChess  ??","2021-04-19 21:47:28"
"8334","1click32","Sadge","2021-04-19 21:47:28"
"8335","realbagel","catJam","2021-04-19 21:47:28"
"8336","mmmmravioli","whatever","2021-04-19 21:47:28"
"8337","samontenegro","catJAM","2021-04-19 21:47:29"
"8338","breeztieman","levy what mouse do you have?","2021-04-19 21:47:29"
"8339","1sizefitsall","Lol","2021-04-19 21:47:30"
"8340","speedshot99","RACISTS??","2021-04-19 21:47:30"
"8341","smurfenzijngaaf","You are my favourite chess-guy!","2021-04-19 21:47:30"
"8342","breeztieman","!mouse","2021-04-19 21:47:31"
"8343","nulthiel","truer","2021-04-19 21:47:31"
"8344","phucklif3","mute them","2021-04-19 21:47:32"
"8345","wherestheparty","Based","2021-04-19 21:47:33"
"8346","lackingsanity_","overwatch is absurdly toxic","2021-04-19 21:47:34"
"8347","jjibley","@GothamChess have you seen the cum gambit on youtube","2021-04-19 21:47:34"
"8348","razi_2002","Lol","2021-04-19 21:47:35"
"8349","feismykimauz","when do u strem guess te elo?","2021-04-19 21:47:35"
"8350","samontenegro","What a banger jesus christ this playlist is gold","2021-04-19 21:47:35"
"8351","speedshot99","WDYM racists??","2021-04-19 21:47:37"
"8352","mynsiu","-3000 KEKW","2021-04-19 21:47:37"
"8353","roguebestau","@GothamChess were you impressed with rob's UFC bout ?","2021-04-19 21:47:38"
"8354","silentstorm_0001","catJAM","2021-04-19 21:47:38"
"8355","nulthiel","words have not been said","2021-04-19 21:47:38"
"8356","unkowndragon111","thx for streaming","2021-04-19 21:47:38"
"8357","saucedoc","catJAM","2021-04-19 21:47:39"
"8358","weeaboospacecommunist","Sadge","2021-04-19 21:47:39"
"8359","petcheetah2109","yesss more mcr","2021-04-19 21:47:40"
"8360","migueltc13","Oh no boss","2021-04-19 21:47:40"
"8361","goldentouch12","more MCR? my man","2021-04-19 21:47:40"
"8362","hiroosh02","An IM not playing an opening pog","2021-04-19 21:47:40"
"8363","realbagel","catJAM catJAM","2021-04-19 21:47:41"
"8364","the_gong00zler","King-bishop battery","2021-04-19 21:47:41"
"8365","petro6010","catJAM","2021-04-19 21:47:41"
"8366","phnxldr","lol ya overwatch has so much salt and tilt","2021-04-19 21:47:41"
"8367","staye100","catJAM","2021-04-19 21:47:42"
"8368","tunacross","losing 200 is ok we believe u can lose more","2021-04-19 21:47:42"
"8369","logybear_333","I like that excuse, ""Too many racist.""","2021-04-19 21:47:43"
"8370","realbagel","catJAM catJAM catJAM","2021-04-19 21:47:43"
"8371","7pandu","just mute chat","2021-04-19 21:47:45"
"8372","dirac_hs","Hey man ratings go through swings don't worry about a 200 point dip, not like any of us can really judge you","2021-04-19 21:47:45"
"8373","redcharge","Sadge overwatch would be fun to see you play","2021-04-19 21:47:45"
"8374","tadeofpchess","hola","2021-04-19 21:47:45"
"8375","realbagel","catJAM","2021-04-19 21:47:46"
"8376","matemautone","Probably not even my favourite chess guy (jk luv u)","2021-04-19 21:47:47"
"8377","griffin69696","i love the cum gambit","2021-04-19 21:47:48"
"8378","mmmmravioli","o","2021-04-19 21:47:48"
"8379","usuallyzane","this playlist is just 600 bangers wtf","2021-04-19 21:47:48"
"8380","sudthebarbarian","race culture","2021-04-19 21:47:48"
"8381","aeyt","catJAM","2021-04-19 21:47:49"
"8382","haikker","catJAM","2021-04-19 21:47:50"
"8383","macewindow11","Great content","2021-04-19 21:47:52"
"8384","mrjacklikesgames","I’m getting vaccinated on Thursday. When’s the meet up","2021-04-19 21:47:52"
"8385","drasticskuba","You definitely rank top 100 people I know, @GothamChess  SeemsGood","2021-04-19 21:47:52"
"8386","hhypatia_","!courses","2021-04-19 21:47:53"
"8387","moobot","I sell SEVEN chess courses. 1 for Beginners and 6 on Openings for White and Black. https://www.gotham-chess.com","2021-04-19 21:47:53"
"8388","yeezyazeezy","You’re the funniest chat content creator","2021-04-19 21:47:54"
"8389","iwersonsch","@mrsmarter g4 because it introduces several weaknesses at once while Black develops extremely conveniently","2021-04-19 21:47:54"
"8390","randomcarrotbruh","thx for streaming free educational content","2021-04-19 21:47:55"
"8391","astro24__","Hi","2021-04-19 21:47:55"
"8392","terragent","racists be on Overwatch?!","2021-04-19 21:47:56"
"8393","adwiteshkatare","would you ever want to be a car","2021-04-19 21:47:57"
"8394","sd9242","Why you chose GothamChess as your name?","2021-04-19 21:47:57"
"8395","mynsiu","peepoCheer","2021-04-19 21:47:58"
"8396","samuelthemule","play valorant overwatch is a worse copy of it","2021-04-19 21:47:58"
"8397","petcheetah2109","god-tier music taste ngl","2021-04-19 21:47:58"
"8398","rithmatisth","haven't you streamed overwatch before?","2021-04-19 21:47:59"
"8399","therearenotenoughcharacte","call of duty mw has more racists than players","2021-04-19 21:48:01"
"8400","21caz","Get a 6 stack","2021-04-19 21:48:01"
"8401","mischloupsi","FCKRacists","2021-04-19 21:48:02"
"8402","alehan10","damn someone highlighted their comment just for levy to ignore it","2021-04-19 21:48:03"
"8403","bigsloppyttv","catJAM","2021-04-19 21:48:03"
"8404","mynsiu","POGGIES","2021-04-19 21:48:03"
"8405","muditsharma2003","@gothamchess play overwatch with XQC POG","2021-04-19 21:48:04"
"8406","alehan10","lolll","2021-04-19 21:48:04"
"8407","yeezyazeezy","Chess I mean","2021-04-19 21:48:05"
"8408","migueltc13","Man fk racists","2021-04-19 21:48:06"
"8409","bu6613man","""Way too many racists"" sounds like a woke dr seuss book","2021-04-19 21:48:06"
"8410","tadeofpchess","jol","2021-04-19 21:48:06"
"8411","lijan0","catJAM","2021-04-19 21:48:07"
"8412","gtyyyyyyy","catJAM","2021-04-19 21:48:09"
"8413","gdal65","!gotham","2021-04-19 21:48:11"
"8414","speedshot99","KEKW","2021-04-19 21:48:11"
"8415","moobot","Why is Levy's channel called Gothamchess? He likes ham. He hopes you got ham too. SeemsGood This Q has been asked 5133 times","2021-04-19 21:48:11"
"8416","ladol_","LUL","2021-04-19 21:48:12"
"8417","kadoshibr","is it 2003 already??? jesus im laaaate","2021-04-19 21:48:12"
"8418","xtudor","BECAUSE HE`S BATMAN!","2021-04-19 21:48:13"
"8419","queens20507_rc1576","you have funny glasses","2021-04-19 21:48:15"
"8420","galomew","LUL","2021-04-19 21:48:15"
"8421","zaphod_b","OMEGALUL","2021-04-19 21:48:15"
"8422","cam_the_man12","catJAM","2021-04-19 21:48:15"
"8423","editgod29","@GothamChess are u not streaming candidates?","2021-04-19 21:48:16"
"8424","cptn_n_cola","MCR!?","2021-04-19 21:48:16"
"8425","mynsiu","????????","2021-04-19 21:48:17"
"8426","sanket_7781","OMEGALUL i saw that","2021-04-19 21:48:17"
"8427","pizza_doughy","whats up whats up","2021-04-19 21:48:18"
"8428","mynsiu","POGGERS","2021-04-19 21:48:21"
"8429","raku123","KEKW","2021-04-19 21:48:21"
"8430","unkowndragon111","Which is ur fav opening","2021-04-19 21:48:21"
"8431","drasticskuba","Danger levels!!!","2021-04-19 21:48:21"
"8432","gp_playzyt","Oof","2021-04-19 21:48:23"
"8433","speedshot99","400 ELO ROAD Pog","2021-04-19 21:48:26"
"8434","vladmrtt","KARNA","2021-04-19 21:48:26"
"8435","vinniegee","how's it goin baby dick?","2021-04-19 21:48:26"
"8436","1click32","KEKW","2021-04-19 21:48:26"
"8437","randomcarrotbruh","#WeHateRasicit","2021-04-19 21:48:27"
"8438","almostedging","farmed by a 2400 lol","2021-04-19 21:48:27"
"8439","the7thnoodle","GET CHESS'D maaaan","2021-04-19 21:48:28"
"8440","pedroatahualpa6","Please oponent we want the pawn diamond","2021-04-19 21:48:28"
"8441","vladmrtt","KARMA","2021-04-19 21:48:28"
"8442","dragonitebutcool","PogChamp","2021-04-19 21:48:29"
"8443","confartz","The fact that keep so calm reading so much crap is amazing man!","2021-04-19 21:48:29"
"8444","therearenotenoughcharacte","the farmer has become the farmed","2021-04-19 21:48:29"
"8445","wikiwikiwikiwiki","KEKW","2021-04-19 21:48:29"
"8446","selenaut","lol","2021-04-19 21:48:29"
"8447","lackingsanity_","baited and outsmarted","2021-04-19 21:48:29"
"8448","hiroosh02","Gotham may not be good at playing chess but he’s great at teaching it","2021-04-19 21:48:29"
"8449","silentstorm_0001","antifarming 5Head","2021-04-19 21:48:30"
"8450","onoff1517","KARMA","2021-04-19 21:48:30"
"8451","galomew","Drink more coffe Gotham","2021-04-19 21:48:30"
"8452","ligmapolas",":D","2021-04-19 21:48:30"
"8453","roguebestau","what'd you think of the ufc on the  weekend @GothamChess","2021-04-19 21:48:30"
"8454","svadros","@GothamChess are you carrying out the promise you made with Erwin?","2021-04-19 21:48:30"
"8455","speedshot99","Pog Bongcloud","2021-04-19 21:48:30"
"8456","zaphod_b","BONGCLOUD KEKW","2021-04-19 21:48:30"
"8457","saintomiguel","the tilt is kind of insane here gotham","2021-04-19 21:48:30"
"8458","raku123","back to the caro","2021-04-19 21:48:31"
"8459","3xmaikel","BONGCLOUD","2021-04-19 21:48:32"
"8460","puppyy69","how to copy your board and settings?","2021-04-19 21:48:32"
"8461","law23man","bong cloud","2021-04-19 21:48:32"
"8462","levelling_up_","BONGCLOUD","2021-04-19 21:48:33"
"8463","gabrielegiusti","LUL","2021-04-19 21:48:33"
"8464","bigsloppyttv","stream sniped","2021-04-19 21:48:33"
"8465","thejadedpenguins","Proud to be a part of the GothamChess community, I'm sorry to hear about that racist edgy white teenager that ruined the stream earlier, but I'm glad to be here with you all now","2021-04-19 21:48:33"
"8466","ben_524","lol","2021-04-19 21:48:33"
"8467","actor54","Donkey takes on F5","2021-04-19 21:48:34"
"8468","mynsiu","RUCHANIE","2021-04-19 21:48:34"
"8469","drasticskuba","I cant back up that statement but... danger levels","2021-04-19 21:48:34"
"8470","xxxza1r3xxx","Lmao","2021-04-19 21:48:34"
"8471","razi_2002","Do u play any offline games ? If so which is ur favorite","2021-04-19 21:48:34"
"8472","staye100","KEKW","2021-04-19 21:48:35"
"8473","horcrux_alex","remastered bongcloud?","2021-04-19 21:48:35"
"8474","xrispie","nakamuraBong","2021-04-19 21:48:35"
"8475","cvsschaitanya","Samay is why I got into chess, You are the reason I stayed.","2021-04-19 21:48:35"
"8476","wietse111","hahahahaha","2021-04-19 21:48:35"
"8477","rationallies","Pog","2021-04-19 21:48:35"
"8478","i_am_not_good_at_chess","KEKW KEKW KEKW KEKW","2021-04-19 21:48:35"
"8479","philippiee","bro levy tilted AF now","2021-04-19 21:48:36"
"8480","jcpena28","u can move ur night to","2021-04-19 21:48:36"
"8481","tsbw","im not tilted youre tilted kekw","2021-04-19 21:48:36"
"8482","sami44__","no no no..","2021-04-19 21:48:36"
"8483","danw45","OMEGALUL","2021-04-19 21:48:36"
"8484","petcheetah2109","bongcloud HAHAHA","2021-04-19 21:48:36"
"8485","pnakez","lmao the tilt","2021-04-19 21:48:37"
"8486","rosslad12","well you threw the last two games hard","2021-04-19 21:48:39"
"8487","law23man","best opening","2021-04-19 21:48:40"
"8488","theowloflife","damn","2021-04-19 21:48:40"
"8489","elfofthestorm","omg","2021-04-19 21:48:40"
"8490","matemautone","The undefeatable!","2021-04-19 21:48:42"
"8491","dylanr251","PogChamp","2021-04-19 21:48:42"
"8492","speedshot99","B OMEGALUL NGCL OMEGALUL UD","2021-04-19 21:48:42"
"8493","guypeace","stop playing russian kids NotLikeThis","2021-04-19 21:48:44"
"8494","neuroner_","He went full bongcloud","2021-04-19 21:48:44"
"8495","andu1111","this looks like a weird caro","2021-04-19 21:48:46"
"8496","sergeantgaming1","do the bongcloud","2021-04-19 21:48:46"
"8497","doodlemanoodle","I'm not a simp, but I must admit, you by far at the most entertaining chess streamer ever. Entertaining and instructive!","2021-04-19 21:48:48"
"8498","alehan10","think, abt the fundamentals Levy???","2021-04-19 21:48:49"
"8499","basilaww","this guy is a sevret russian GM","2021-04-19 21:48:49"
"8500","potsto_","barnes defence OMEGALUL","2021-04-19 21:48:49"
"8501","csy11111","Bongcloud","2021-04-19 21:48:49"
"8502","elfofthestorm","THE LEGENDARY OPENING","2021-04-19 21:48:50"
"8503","phnxldr","TableHere","2021-04-19 21:48:50"
"8504","urban0ide","OH NO","2021-04-19 21:48:51"
"8505","martenpatronus","is that greek opening?","2021-04-19 21:48:51"
"8506","kormacmccarthy","Just bought Gambits for Black with 75% off coupon code! Thank you @gothamchess","2021-04-19 21:48:52"
"8507","kuiper_wave","i was here","2021-04-19 21:48:52"
